longitude,latitude,Location Name,Address
-84.415887,33.800664,"Waffle House-Atlanta,GA","1700 Howell Mill Rd, Atlanta,GA 30318, (404) 351-0172 [WH  #1172]"
-84.4761689,33.8108231,"Waffle House-Atlanta,GA","2025 Bolton Rd NW, Atlanta,GA 30318, (404) 792-9009 [WH  #2100]"
-84.352118,33.817129,"Waffle House-Atlanta,GA","2264 Cheshire Bridge Rd Ne, Atlanta,GA 30324-4235, (404) 634-9414 [WH  #412]"
-84.367173,33.825317,"Waffle House-Atlanta,GA","2581 Piedmont Rd Ne, Atlanta,GA 30324-3006, (404) 869-9215 [WH  #1726]"
-84.471602,33.885694,"Waffle House-Atlanta,GA","2758 Cobb Parkway Se, Atlanta,GA 30339, (770) 952-0202 [WH  #154]"
-84.343467,33.830791,"Waffle House-Atlanta,GA","2812 Buford Hwy Ne, Atlanta,GA 30329-2103, (404) 633-0182 [WH  #295]"
-84.27411,33.88026,"Waffle House-Atlanta,GA","2816 Chamble Tucker Rd, Atlanta,GA 30341, (770) 451-4183 [WH  #2182]"
-84.313724,33.841544,"Waffle House-Atlanta,GA","2886 Clairmont Rd Ne, Atlanta,GA 30329-1644, (404) 634-7812 [WH  #489]"
-84.290902,33.747086,"Waffle House-Atlanta,GA","2914 Memorial Dr, Atlanta,GA 30317, (404) 377-4998 [WH  #1900]"
-84.3964844,33.7615852,"Waffle House-Atlanta,GA","300 Marietta St [ste 104], Atlanta,GA 30313, (662) 570-9226 [WH  #2224]"
-84.368132,33.837177,"Waffle House-Atlanta,GA","3016 Piedmont Rd, Atlanta,GA 30305, (404) 231-0023 [WH  #1058]"
-84.381631,33.857576,"Waffle House-Atlanta,GA","3735 Roswell Rd, Atlanta,GA 30342, (404) 816-2378 [WH  #1007]"
-84.339505,33.861051,"Waffle House-Atlanta,GA","4065 Peachtree Road, Atlanta,GA 30319, (404) 816-2668 [WH  #922]"
-84.538027,33.619366,"Waffle House-Atlanta,GA","4346 Fulton, Atlanta,GA 30336, (404) 472-3559 [WH  #1781]"
-84.314635,33.923558,"Waffle House-Atlanta,GA","4532 Chamblee-Dunwdy, Atlanta,GA 30338, (770) 451-6290 [WH  #1042]"
-84.379639,33.900984,"Waffle House-Atlanta,GA","5335 Roswell Road Ne, Atlanta,GA 30342, (404) 255-4103 [WH  #29]"
-84.431248,33.905488,"Waffle House-Atlanta,GA","5565 Northside Dr, Atlanta,GA 30327, (770) 937-0506 [WH  #1508]"
-84.572248,33.728791,"Waffle House-Atlanta,GA","6035 Bakers Ferry Rd, Atlanta,GA 30336-7331, (404) 344-6723 [WH  #1694]"
-84.385171,33.776193,"Waffle House-Atlanta,GA","66 5Th Street, Atlanta,GA 30308-1031, (404) 872-0028 [WH  #1885]"
-84.3599267,33.740051,"Waffle House-Atlanta,GA","860 Glenwood Avenue, Atlanta,GA 30316, (404) 1`9-9057 [WH  #2209]"
-83.842151,34.010463,"Waffle House-Auburn,GA","20 Auburn Park Dr, Auburn,GA 30011-3639, (770) 995-6624 [WH  #1786]"
-82.033165,33.5218658,"Waffle House-Augusta,GA","1096 Claussen Road, Augusta,GA 30907, (706) 733-4992 [WH  #1633]"
-82.08787,33.482328,"Waffle House-Augusta,GA","1202 George C Wilson, Augusta,GA 30909, (706) 863-7924 [WH  #645]"
-82.016901,33.439137,"Waffle House-Augusta,GA","1629 Gordon Hwy, Augusta,GA 30906, (706) 798-5596 [WH  #1621]"
-82.063128,33.451575,"Waffle House-Augusta,GA","2057 Gordon Hwy, Augusta,GA 30909, (706) 736-1469 [WH  #1193]"
-82.0819244,33.5005798,"Waffle House-Augusta,GA","246 Davis Road, Augusta,GA 30907, (706) 414-0709 [WH  #2204]"
-82.040327,33.511716,"Waffle House-Augusta,GA","2951 Washington Road, Augusta,GA 30909-2114, (706) 733-3211 [WH  #544]"
-82.049201,33.512925,"Waffle House-Augusta,GA","3042 Washington Rd, Augusta,GA 30907-3811, (706) 860-1888 [WH  #226]"
-82.026797,33.409854,"Waffle House-Augusta,GA","3134 Peach Orchrd Rd, Augusta,GA 30906-3513, (706) 796-2442 [WH  #624]"
-82.06244,33.421945,"Waffle House-Augusta,GA","3164 Deans Bridge Rd, Augusta,GA 30906, (706) 790-4759 [WH  #797]"
-82.005625,33.39902,"Waffle House-Augusta,GA","3408 Mike Padgett Hy, Augusta,GA 30906, (706) 790-4494 [WH  #697]"
-82.076729,33.468069,"Waffle House-Augusta,GA","3417 Wrightsboro Rd, Augusta,GA 30909-2503, (706) 738-0020 [WH  #361]"
-82.129501,33.478768,"Waffle House-Augusta,GA","4077 Jimmie Dyess Py, Augusta,GA 30909, (706) 651-0071 [WH  #1026]"
-82.133008,33.485424,"Waffle House-Augusta,GA","438 Belair Rd South, Augusta,GA 30907-9601, (706) 863-2737 [WH  #458]"
-84.559959,33.7771,"Waffle House-Austell,GA","7350 Six Flags Dr, Austell,GA 30106, (770) 739-7451 [WH  #679]"
-84.1395035,33.0526199,"Waffle House-Barnesville,GA","644 Veterans Hwy, Barnesville,GA 30204, (770) 358-8229 [WH  #2121]"
-83.7520981,33.947628,"Waffle House-Bethlehem,GA","848 Loganville Hwy, Bethlehem,GA 30620, (770) 586-0061 [WH  #2161]"
-83.954796,34.880318,"Waffle House-Blairsville,GA","10 Hwy 515 Bldg B, Blairsville,GA 30512, (706) 745-3174 [WH  #1699]"
-84.340959,34.83678,"Waffle House-Blue Ridge,GA","Hwy 515 & Hwy 5, Blue Ridge,GA 30513, (706) 632-7823 [WH  #955]"
-83.500986,33.941898,"Waffle House-Bogart,GA","4881 Atlanta Hwy, Bogart,GA 30622, (770) 725-6322 [WH  #1905]"
-83.762279,34.11763,"Waffle House-Braselton,GA","I-85 And Hwy 53, Braselton,GA 30517, (706) 654-3244 [WH  #633]"
-85.149801,33.690697,"Waffle House-Bremen,GA","1980 Alabama Ave, Bremen,GA 30110, (770) 537-3421 [WH  #1311]"
-81.505709,31.245275,"Waffle House-Brunswick,GA","110 Venture Dr, Brunswick,GA 31520, (912) 466-9513 [WH  #1298]"
-81.581456,31.139634,"Waffle House-Brunswick,GA","125 Palisade Dr, Brunswick,GA 31523, (912) 267-9395 [WH  #1030]"
-81.4857955,31.1935068,"Waffle House-Brunswick,GA","4510 Altama Ave, Brunswick,GA 31520, (912) 265-8792 [WH  #2055]"
-81.5197436,31.2182763,"Waffle House-Brunswick,GA","5028 New Jesup Hwy, Brunswick,GA 31520-1268, (912) 264-1584 [WH  #2079]"
-84.01232,34.097508,"Waffle House-Buford,GA","1570 Buford Hwy, Buford,GA 30518, (770) 932-5239 [WH  #795]"
-83.953441,34.035804,"Waffle House-Buford,GA","1935 Braselton Hwy, Buford,GA 30519, (678) 985-0769 [WH  #2175]"
-83.994744,34.052295,"Waffle House-Buford,GA","2916 Buford Dr, Buford,GA 30519, (770) 932-7118 [WH  #2030]"
-83.987303,34.067737,"Waffle House-Buford,GA","3270 Buford Dr, Buford,GA 30519, (678) 546-6853 [WH  #1400]"
-83.937377,34.094619,"Waffle House-Buford,GA","3310 Hamilton Mill, Buford,GA 30519-4005, (678) 546-8588 [WH  #1848]"
-84.000489,34.092453,"Waffle House-Buford,GA","4115 Buford Drive, Buford,GA 30518, (770) 831-0830 [WH  #1915]"
-83.952317,34.141556,"Waffle House-Buford,GA","4770 Friendship Rd, Buford,GA 30518, (770) 945-9869 [WH  #1554]"
-83.739795,32.614249,"Waffle House-Byron,GA","12021 Watson Blvd, Byron,GA 31008, (478) 956-4331 [WH  #419]"
-83.714435,32.613992,"Waffle House-Byron,GA","6025 Watson Blvd, Byron,GA 31008, (478) 217-1163 [WH  #2284]"
-83.748269,32.657138,"Waffle House-Byron,GA","241 Hwy 49, Byron,GA 31008-0873, (478) 956-4321 [WH  #464]"
-83.74291,32.660492,"Waffle House-Byron,GA","301 Highway 49, Byron,GA 31008, (478) 956-6059 [WH  #1086]"
-84.9173813,34.5123596,"Waffle House-Calhoun,GA","1420 Redbud Road, Calhoun,GA 30701, (706) 625-0469 [WH  #88]"
-84.9406873,34.4800202,"Waffle House-Calhoun,GA","260 West Belmont Dr, Calhoun,GA 30701, (706) 624-4323 [WH  #2065]"
-84.463592,34.258888,"Waffle House-Canton,GA","1625 Ball Ground Hwy, Canton,GA 30114, (770) 720-0252 [WH  #1235]"
-84.504776,34.222003,"Waffle House-Canton,GA","1849 Marietta Hwy, Canton,GA 30114, (770) 479-9490 [WH  #1269]"
-84.509544,34.227437,"Waffle House-Canton,GA","3006 Northside Pkwy, Canton,GA 30114, (770) 720-4987 [WH  #1916]"
-84.419136,34.176111,"Waffle House-Canton,GA","6122 Hickory Flat, Canton,GA 30115, (678) 493-5904 [WH  #1722]"
-84.35955,34.254122,"Waffle House-Canton,GA","8018 Cumming Hwy, Canton,GA 30115, (678) 493-4880 [WH  #1605]"
-85.079059,33.598774,"Waffle House-Carrollton,GA","1114 North Park St, Carrollton,GA 30117, (770) 838-0509 [WH  #1690]"
-85.091016,33.57164,"Waffle House-Carrollton,GA","1122 Maple St, Carrollton,GA 330117, (770) 830-7993 [WH  #2046]"
-85.035451,33.596755,"Waffle House-Carrollton,GA","1201 Bankhead Hwy, Carrollton,GA 30117, (770) 214-0042 [WH  #974]"
-85.077643,33.567055,"Waffle House-Carrollton,GA","821 South Park St, Carrollton,GA 30117, (770) 834-4093 [WH  #958]"
-84.828802,34.17213,"Waffle House-Cartersville,GA","1355 Joe Frank, Cartersville,GA 30120, (678) 721-9767 [WH  #1366]"
-84.821219,34.207527,"Waffle House-Cartersville,GA","2310 Us Hwy 411, Cartersville,GA 30120, (678) 721-0870 [WH  #1622]"
-84.786368,34.176844,"Waffle House-Cartersville,GA","300 Dixie Avenue, Cartersville,GA 30120, (770) 382-2425 [WH  #46]"
-84.764337,34.204982,"Waffle House-Cartersville,GA","5630 Hwy 20 Se, Cartersville,GA 30121, (770) 382-4434 [WH  #254]"
-84.815942,34.157548,"Waffle House-Cartersville,GA","805 West Avenue, Cartersville,GA 30120, (770) 387-2271 [WH  #1718]"
-85.254241,34.016256,"Waffle House-Cedartown,GA","228 North Main St, Cedartown,GA 30125, (770) 748-7714 [WH  #94]"
-83.680999,32.618385,"Waffle House-Centerville,GA","2816 Watson Blvd, Centerville,GA 31028, (478) 953-5417 [WH  #1076]"
-84.313865,33.888053,"Waffle House-Chamblee,GA","5071 Peachtree Ind Blvd [I-285 Exit 31], Chamblee,GA 30341, (770) 452-9881 [WH  #786]"
-83.400674,34.87011,"Waffle House-Clayton,GA","537 Hwy 441 South, Clayton,GA 30525, (706) 212-2033 [WH  #1417]"
-84.435564,33.659212,"Waffle House-College Park,GA","1425 E Virgina Ave [I-85 Exit 19], College Park,GA 30337-2205, (404) 766-2401 [WH  #25]"
-84.474244,33.62421,"Waffle House-College Park,GA","4852 Old National Hwy [I-285 Exit 24], College Park,GA 30337-6234, (404) 767-4116 [WH  #105]"
-84.473139,33.619085,"Waffle House-College Park,GA","4995 Old National Hwy [I-285 Exit 24], College Park,GA 30349, (404) 762-9782 [WH  #553]"
-84.435042,33.605428,"Waffle House-College Park,GA","5480 Riverdale Road, College Park,GA 30349, (770) 996-0237 [WH  #1932]"
-84.98757,32.47108,"Waffle House-Columbus,GA","1326 Veterans Pkwy, Columbus,GA 31901, (706) 641-8151 [WH  #1934]"
-84.967075,32.53237,"Waffle House-Columbus,GA","1646 A Bradley Park, Columbus,GA 31904, (706) 324-7400 [WH  #1578]"
-84.979451,32.522802,"Waffle House-Columbus,GA","2727 Columbus, Columbus,GA 31904, (706) 327-3852 [WH  #63]"
-84.93784,32.48417,"Waffle House-Columbus,GA","3455 Macon Road, Columbus,GA 31907, (706) 561-1029 [WH  #772]"
-84.926384,32.463146,"Waffle House-Columbus,GA","4005 Buena Vista Rd, Columbus,GA 31907, (706) 563-4318 [WH  #57]"
-84.9365463,32.4064102,"Waffle House-Columbus,GA","4301 Victory Dr, Columbus,GA 31903, (706) 685-1999 [WH  #2038]"
-84.888287,32.523497,"Waffle House-Columbus,GA","5701 Milgen Road, Columbus,GA 31907, (706) 569-8483 [WH  #887]"
-84.869759,32.538113,"Waffle House-Columbus,GA","6390 Flat Rock Rd, Columbus,GA 31904, (706) 561-3052 [WH  #1724]"
-84.9543,32.542324,"Waffle House-Columbus,GA","6751 Veterans Pkwy, Columbus,GA 31909, (706) 653-7788 [WH  #1440]"
-83.461755,34.252312,"Waffle House-Commerce,GA","30789 Hwy 441 S, Commerce,GA 30529, (706) 335-6518 [WH  #717]"
-84.014348,33.592954,"Waffle House-Conyers,GA","1100 Nor Tec Drive, Conyers,GA 30013, (770) 760-9204 [WH  #1762]"
-84.026576,33.666332,"Waffle House-Conyers,GA","1170 West Ave, Conyers,GA 30012, (770) 929-1635 [WH  #1631]"
-84.015652,33.640543,"Waffle House-Conyers,GA","1820 Ga Hwy 138 N, Conyers,GA 30013, (770) 602-0562 [WH  #1253]"
-84.014309,33.63754,"Waffle House-Conyers,GA","1886 Hwy 20 South, Conyers,GA 30094, (770) 918-0202 [WH  #1091]"
-83.977993,33.630449,"Waffle House-Conyers,GA","2020 Flat Shoals Rd, Conyers,GA 30013, (770) 483-6866 [WH  #1943]"
-84.061904,33.683477,"Waffle House-Conyers,GA","2260 Sigman Road [I-20 Exit 78], Conyers,GA 30012, (770) 760-1788 [WH  #899]"
-83.783056,31.951468,"Waffle House-Cordele,GA","1007 Arc Way Ave, Cordele,GA 31015, (229) 271-7976 [WH  #130]"
-83.751319,31.9344,"Waffle House-Cordele,GA","3402 Frontage Rd, Cordele,GA 31015, (229) 273-8445 [WH  #1819]"
-83.546728,34.51167,"Waffle House-Cornelia,GA","1292 Level Grove Rd, Cornelia,GA 30531, (706) 776-1888 [WH  #755]"
-83.530918,34.53006,"Waffle House-Cornelia,GA","Hwy 441 / Ga 105, Cornelia,GA 30531, (706) 776-9679 [WH  #1267]"
-83.843065,33.616814,"Waffle House-Covington,GA","10106 Alcovy Rd [I-20 Exit 92], Covington,GA 30014, (770) 787-7284 [WH  #571]"
-83.827921,33.608346,"Waffle House-Covington,GA","10245 Ga Hwy 142, Covington,GA 30014, (770)784-3854 [WH  #1966]"
-83.938989,33.62919,"Waffle House-Covington,GA","10690 Covington, Covington,GA 30014, (770) 784-6008 [WH  #1846]"
-83.968324,33.577512,"Waffle House-Covington,GA","13091 Brown Bridge, Covington,GA 30016, (770) 787-4801 [WH  #1740]"
-83.843255,33.6024,"Waffle House-Covington,GA","6137 Hwy 278 & I-20, Covington,GA 30014, (770) 786-6646 [WH  #625]"
-83.834769,33.599875,"Waffle House-Covington,GA","8239 Hwy 278, Covington,GA 30014, (770) 787-1456 [WH  #993]"
-84.088093,34.253045,"Waffle House-Cumming,GA","2837 Keith Bridge Rd, Cumming,GA 30041, (770) 886-5240 [WH  #1110]"
-84.172934,34.155464,"Waffle House-Cumming,GA","310 Brannon Rd, Cumming,GA 30041, (770) 844-1665 [WH  #874]"
-84.154223,34.221642,"Waffle House-Cumming,GA","531 Canton Hwy, Cumming,GA 30040, (770) 781-4225 [WH  #1612]"
-84.1400375,34.1887665,"Waffle House-Cumming,GA","599 Atlanta Rd, Cumming,GA 30040, (770) 887-7056 [WH  #2135]"
-84.176132,34.163787,"Waffle House-Cumming,GA","6026 Bethelview Rd, Cumming,GA 30040, (678) 513-6873 [WH  #1466]"
-84.133478,34.179677,"Waffle House-Cumming,GA","903 Buford Hwy, Cumming,GA 30040, (770) 889-6825 [WH  #841]"
-83.90757,34.06871,"Waffle House-Dacula,GA","3585 Braselton Hwy, Dacula,GA 30019, (470) 361-5318 [WH  #2252]"
-83.892164,33.97464,"Waffle House-Dacula,GA","691 Harbins Road, Dacula,GA 30019, (770) 338-4243 [WH  #1063]"
-83.9138062,34.0063501,"Waffle House-Dacula,GA","772 Dacula Rd, Dacula,GA 30019, (770) 338-7017 [WH  #1995]"
-83.96697,34.469431,"Waffle House-Dahlonega,GA","67 Long Branch Rd, Dahlonega,GA 30533, (706) 867-0444 [WH  #1343]"
-84.824,33.907146,"Waffle House-Dallas,GA","101 Mars Hill Church, Dallas,GA 30157, (770) 505-8069 [WH  #1898]"
-84.787336,33.956227,"Waffle House-Dallas,GA","20 Hosiery Mill Rd, Dallas,GA 30157, (770) 443-8961 [WH  #1729]"
-84.724342,33.934492,"Waffle House-Dallas,GA","4082 Marietta Hwy, Dallas,GA 30132, (678) 363-7848 [WH  #1402]"
-84.8884928,33.8101613,"Waffle House-Dallas,GA","7949 Villa Rica Hwy, Dallas,GA 30157, (678) 363-6070 [WH  #2110]"
-84.755766,34.009417,"Waffle House-Dallas,GA","8624 Dallas-Acworth Hwy, Dallas,GA 30132, (770) 529-5696 [WH  #1941]"
-85.000191,34.688477,"Waffle House-Dalton,GA","121 Waterfront Way, Dalton,GA 30720, (706) 277-7704 [WH  #695]"
-84.961777,34.800639,"Waffle House-Dalton,GA","1515 Cleveland Hwy, Dalton,GA 30721, (706) 279-4384 [WH  #1315]"
-84.999471,34.760886,"Waffle House-Dalton,GA","1531 West Walnut Ave [I-75 Exit 333], Dalton,GA 30720, (706) 226-2751 [WH  #445]"
-84.995385,34.795762,"Waffle House-Dalton,GA","1912 Chattanooga Rd [I-75 Exit 336], Dalton,GA 30720, (706) 278-2330 [WH  #95]"
-84.930698,34.763433,"Waffle House-Dalton,GA","2505 East Walnut Ave [I-75 Exit 333], Dalton,GA 30720, (706) 217-6257 [WH  #1128]"
-81.427065,31.386768,"Waffle House-Darien,GA","Lakeshore Hwy 251, Darien,GA 31305, (912) 437-2961 [WH  #1059]"
-84.036218,34.366582,"Waffle House-Dawsonville,GA","62 N 400 Center Lane, Dawsonville,GA 30534, (706) 216-3687 [WH  #1071]"
-84.034498,34.361548,"Waffle House-Dawsonville,GA","6636 Hwy 53 East, Dawsonville,GA 30534, (706) 216-2824 [WH  #1413]"
-84.2664795,33.7543793,"Waffle House-Decatur,GA","1194 Columbia Dr, Decatur,GA 30032, (404) 288-6936 [WH  #2000]"
-84.216334,33.714031,"Waffle House-Decatur,GA","2548 Wesly Chapel Rd [I-20 Exit 68], Decatur,GA 30035-3405, (770) 981-5834 [WH  #41]"
-84.273272,33.775267,"Waffle House-Decatur,GA","2850 E College Ave, Decatur,GA 30030, (404) 294-8758 [WH  #1000]"
-84.227764,33.750274,"Waffle House-Decatur,GA","4300 Covington Hwy [I-285 Exit 43], Decatur,GA 30035, (404) 284-6175 [WH  #313]"
-84.2324142,33.6838875,"Waffle House-Decatur,GA","4740 Flat Shoals, Decatur,GA 30034, (404) 212-1883 [WH  #2074]"
-84.234553,33.785924,"Waffle House-Decatur,GA","4788 Memorial Drive [I-285 Exit 41E], Decatur,GA 30032-1418, (404) 296-3221 [WH  #22]"
-84.2956619,33.7739983,"Waffle House-Decatur,GA","515 N McDonough St [ste A], Decatur,GA 30030, (404) 371-1155 [WH  #2145]"
-84.280293,33.799224,"Waffle House-Decatur,GA","766 Dekalb Ind Way [I-285 Exit 41], Decatur,GA 30033, (404) 298-9544 [WH  #917]"
-84.281131,33.922288,"Waffle House-Doraville,GA","4375 Tilly Mill Road [I-285 Exit 29], Doraville,GA 30360, (770) 455-6761 [WH  #898]"
-84.275679,33.901432,"Waffle House-Doraville,GA","5467 Buford Hwy [I-285 Exit 32], Doraville,GA 30340, (770) 457-6584 [WH  #500]"
-84.271903,33.904795,"Waffle House-Doraville,GA","5598 Buford Hwy, Doraville,GA 30340, (770) 452-5602 [WH  #1800]"
-84.658329,33.70423,"Waffle House-Douglasville,GA","2111 Hwy 92, Douglasville,GA 30135, (770) 577-0946 [WH  #1672]"
-84.737121,33.729031,"Waffle House-Douglasville,GA","2812 Chapel Hill Rd [I-20 Exit 36], Douglasville,GA 30135, (770) 489-8899 [WH  #1114]"
-84.811468,33.817969,"Waffle House-Douglasville,GA","4865 Ridge Rd, Douglasville,GA 30134, (770) 577-8983 [WH  #1893]"
-84.732595,33.75096,"Waffle House-Douglasville,GA","6133 Fairburn Rd [I-20 Exit 37], Douglasville,GA 30134, (770) 920-6668 [WH  #1015]"
-84.759784,33.730146,"Waffle House-Douglasville,GA","7100 Concourse Pkwy [I-20 Exit 34], Douglasville,GA 30134, (770) 949-0585 [WH  #1352]"
-84.762122,33.725814,"Waffle House-Douglasville,GA","9464 Highway 5, Douglasville,GA 30135, (678) 838-7198 [WH  #1968]"
-82.955776,32.542001,"Waffle House-Dublin,GA","2122 Veterans Blvd, Dublin,GA 31021, (478) 274-9397 [WH  #1412]"
-82.933107,32.490378,"Waffle House-Dublin,GA","2181 Us Hwy 441 So, Dublin,GA 31021, (478) 275-2060 [WH  #432]"
-84.131141,33.953348,"Waffle House-Dublin,GA","1933 Pleasant Hill Rd, Duluth,GA 30096, (770) 476-3491 [WH  #132]"
-84.076577,34.001465,"Waffle House-Duluth,GA","1100 Old Peachtree Rd, Duluth,GA 30097-5105, (678) 473-9977 [WH  #1500]"
-84.128783,33.949909,"Waffle House-Duluth,GA","1825 Pleasant Hill [I-85 Exit 104], Duluth,GA 30096, (770) 925-8836 [WH  #700]"
-84.122733,34.020577,"Waffle House-Duluth,GA","2250 Peachtree Industrial Blvd, Duluth,GA 30096, (470) 415-1180 [WH  #2185]"
-84.093026,33.976959,"Waffle House-Duluth,GA","2320 Satellite Blvd, Duluth,GA 30097, (770) 813-8934 [WH  #1337]"
-84.141374,33.953663,"Waffle House-Duluth,GA","3335 Steve Reynolds Blvd [I-85 Exit 103], Duluth,GA 30096, (770) 623-0892 [WH  #845]"
-84.170291,34.002972,"Waffle House-Duluth,GA","3531 Peachtree, Duluth,GA 30096, (770) 623-4455 [WH  #730]"
-84.474148,34.680684,"Waffle House-E Ellijay,GA","410 First Ave, E Ellijay,GA 30539, (706) 636-5500 [WH  #944]"
-84.429436,33.659007,"Waffle House-East Point,GA","1227 Virginia Avenue [I-85 Exit 73], East Point,GA 30344, (404) 766-2443 [WH  #663]"
-84.443261,33.67555,"Waffle House-East Point,GA","1674 W Washington Rd, East Point,GA 30344, (404) 766-3955 [WH  #7]"
-83.281605,34.549395,"Waffle House-Eastanollee,GA","451 Wal-Mart Court, Eastanollee,GA 30538, (706) 297-0001 [WH  #1855]"
-83.268073,33.421975,"Waffle House-Eatonton,GA","1003 Lake Oconee, Eatonton,GA 31024, (706) 485-3657 [WH  #1674]"
-84.242624,33.619294,"Waffle House-Ellenwood,GA","201 Fairview Rd, Ellenwood,GA 30294-2721, (678) 289-6001 [WH  #1832]"
-84.300632,33.612479,"Waffle House-Ellenwood,GA","2735 Forest Parkway, Ellenwood,GA 30294, (404) 363-8173 [WH  #1670]"
-84.289935,33.633743,"Waffle House-Ellenwood,GA","3036 Anvil Block Rd, Ellenwood,GA 30294, (404) 361-4929 [WH  #1883]"
-82.1418,33.523117,"Waffle House-Evans,GA","101 SRP Dr, Evans,GA 30809, (706) 651-9596 [WH  #2093]"
-82.126554,33.534995,"Waffle House-Evans,GA","4291 Washington Rd, Evans,GA 30809, (706) 855-5381 [WH  #1359]"
-84.6122012,33.6125656,"Waffle House-Fairburn,GA","5310 Campbellton-Fairburn Rd, Fairburn,GA 30213, (770) 969-8994 [WH  #1998]"
-84.577029,33.54454,"Waffle House-Fairburn,GA","7800 Senoia Rd [I-85 Exit 61], Fairburn,GA 30213-2853, (770) 964-3988 [WH  #284]"
-84.596191,33.573638,"Waffle House-Fairburn,GA","915 Evander, Fairburn,GA 30213, (770) 907-7003 [WH  #1853]"
-84.450973,33.46197,"Waffle House-Fayetteville,GA","700 North Glynn St, Fayetteville,GA 30214-1144, (770) 461-4663 [WH  #362]"
-84.458052,33.408534,"Waffle House-Fayetteville,GA","760 South Glenn St, Fayetteville,GA 30215, (770) 719-0677 [WH  #1344]"
-84.484117,33.448583,"Waffle House-Fayetteville,GA","965 Lanier Ave, Fayetteville,GA 30214, (770) 719-5226 [WH  #1177]"
-83.923575,34.198828,"Waffle House-Flowery Branch,GA","5536 Mcever Rd, Flowery Branch,GA 30542, (770) 965-8202 [WH  #1865]"
-83.873496,34.107489,"Waffle House-Flowery Branch,GA","7415 Spout Springs, Flowery Branch,GA 30542-5546, (770) 967-0920 [WH  #1764]"
-84.385795,33.619208,"Waffle House-Forest Park,GA","109 Forest Parkway, Forest Park,GA 30297, (404) 361-0756 [WH  #1643]"
-83.938311,33.041671,"Waffle House-Forsyth,GA","286 North Lee Street [I-75 Exit 187], Forsyth,GA 31029, (478) 994-3081 [WH  #136]"
-83.924154,33.034679,"Waffle House-Forsyth,GA","444 Tift College Dr [I-75 Exit 186], Forsyth,GA 31029, (478) 994-5368 [WH  #809]"
-85.248369,34.953278,"Waffle House-Ft. Oglethorpe,GA","909 Battlefield Pky, Ft Oglethorpe,GA 30742, (706) 866-1312 [WH  #1053]"
-83.816716,34.263831,"Waffle House-Gainesville,GA","1240 Candler Rd, Gainesville,GA 30501, (770) 534-8040 [WH  #1178]"
-83.801069,34.28215,"Waffle House-Gainesville,GA","2507 Pentee Drive, Gainesville,GA 30507, (770) 503-0815 [WH  #885]"
-83.8085859,34.3315331,"Waffle House-Gainesville,GA","2555 Limestone Pkwy, Gainesville,GA 30501, (678) 450-7370 [WH  #2120]"
-83.875472,34.279195,"Waffle House-Gainesville,GA","2880 Browns Bridge, Gainesville,GA 30504, (770) 535-0385 [WH  #1688]"
-83.850932,34.295202,"Waffle House-Gainesville,GA","509 Dawsonville Hwy, Gainesville,GA 30504, (770) 534-2786 [WH  #1543]"
-81.150804,32.104456,"Waffle House-Garden City,GA","4310 Augusta Road, Garden City,GA 31408, (912) 964-7657 [WH  #89]"
-83.547811,33.004166,"Waffle House-Gray,GA","296 West Clinton St, Gray,GA 31032, (478) 986-5898 [WH  #1509]"
-83.201889,33.549954,"Waffle House-Greensboro,GA","2250 S Main St, Greensboro,GA 30642, (706) 453-7049 [WH  #799]"
-84.288242,33.247352,"Waffle House-Griffin,GA","1408 Hwy 16 West, Griffin,GA 30223, (770) 229-8918 [WH  #1772]"
-84.291778,33.280777,"Waffle House-Griffin,GA","1702 N Expressway, Griffin,GA 30223, (770) 228-5565 [WH  #694]"
-84.303332,33.167759,"Waffle House-Griffin,GA","1710 Zebulon Rd, Griffin,GA 30295, (770) 467-9936 [WH  #1296]"
-84.2575684,33.2472763,"Waffle House-Griffin,GA","429 East Taylor St, Griffin,GA 30223, (470) 629-1253 [WH  # 2212]"
-82.199847,33.487273,"Waffle House-Grovetown,GA","491 Lewiston Rd, Grovetown,GA 30813, (706) 228-1835 [WH  #1447]"
-84.301759,33.381817,"Waffle House-Hampton,GA","1064 Bear Creek Blvd, Hampton,GA 30228, (770) 707-1109 [WH  #1109]"
-84.325384,33.450036,"Waffle House-Hampton,GA","11152 Tara Blvd, Hampton,GA 30228, (770) 472-9891 [WH  #1131]"
-84.416592,33.65894,"Waffle House-Hapeville,GA","839 Virginia Ave, Hapeville,GA 30354, (404) 684-1800 [WH  #1147]"
-82.084776,33.340657,"Waffle House-Hephzibah,GA","103 Talbot Dr, Hephzibah,GA 30815, (706) 790-7939 [WH  #1971]"
-81.6007765,31.8412462,"Waffle House-Hinesville,GA","442 Elma G Miles Pkwy, Hinesville,GA 31313, (912) 877-2788 [WH  #2098}"
-81.581711,31.851972,"Waffle House-Hinesville,GA","735 E Oglethorpe Hwy, Hinesville,GA 31313, (912) 877-6446 [WH  #1206]"
-84.754524,33.892303,"Waffle House-Hiram,GA","74 Hiram Acworth Hwy, Hiram,GA 30141, (770) 439-8333 [WH  #1106]"
-84.872154,33.159463,"Waffle House-Hogansville,GA","1615 Bass Cross Rd, Hogansville,GA 30230-2763, (706) 637-9222 [WH  #997]"
-83.808982,34.093241,"Waffle House-Hoschton,GA","1935 Hwy 211 Nw, Hoschton,GA 30548, (770) 307-0442 [WH  #1720]"
